Date,Highest Monthly Outdoor Tempreture,Lowest Monthly Outdoor Tempreture,Average Monthly Tempreture,Natural Gas Consumtion[m3],Global Warming Potential [kg CO2 eq],Acidification Potential [kg SO2 eq,HH Particulate [kg PM2.5 eq],Eutrophication Potential [kg N eq],Ozone Depletion Potential [kg CFC-11 eq],Smog Potential [kg O3 eq],Payable_Amount[IRR],Payable_Amount[USD],Month,Year,Season
2013-09-04,36.0,17.0,28.0,1115,2677.5990325820967,22.967052831833357,1.3699030101304657,0.22561273631891013,1.076340715209777e-09,57.681267473137446,356144,8.479619047619048,9,2013,Fall
2013-12-17,17.0,-2.0,5.0,23200,55713.27135058712,477.8794849314205,28.5038115112348,4.694363661523512,2.2395609500328993e-08,1200.1842200688689,6960000,165.71428571428572,12,2013,Winter
2014-01-28,15.0,-3.0,5.0,28082,67437.07267530981,578.4401593036272,34.50189805424551,5.682203463056174,2.710834077535512e-08,1452.7402270678438,8424600,200.5857142857143,1,2014,Winter
2014-03-03,22.0,0.0,13.0,24472,58767.89553842966,504.0804635880053,30.066606694092158,4.951744289862214,2.3623506710864273e-08,1265.9874238588518,7341600,174.8,3,2014,Spring
2014-04-16,30.0,-2.0,18.0,9812,23562.87148672245,202.11006492013354,12.055146489148099,1.9853920796064093,9.471798293846038e-09,507.5951537636095,3537895,84.23559523809524,4,2014,Spring
2014-05-19,33.0,14.0,25.0,3286,7891.112485259883,67.68586152951067,4.037220889048171,0.664899956541649,3.172067793882805e-09,169.99160979078894,1322615,31.490833333333335,5,2014,Spring
2014-09-09,36.0,17.0,28.0,644,1546.5235668007804,13.265275357579085,0.7912264919497937,0.13030906025953196,6.216712292332704e-10,33.31545852260136,259210,6.171666666666667,9,2014,Fall
2014-10-08,32.0,0.0,18.0,613,1472.0791093926684,12.626729494093137,0.7531395024304713,0.12403641916008243,5.917460613664514e-10,31.711764090612785,246733,5.874595238095238,10,2014,Fall
2014-11-10,17.0,1.0,10.0,4146,9956.34581980751,85.40035967783058,5.093827695068081,0.8389151612360551,4.002249870188103e-09,214.48119725885905,3337530,79.465,11,2014,Fall
2014-12-09,16.0,1.0,7.0,17117,41105.347659827574,352.58030791254845,21.030161277491644,3.4635096032024975,1.652351930246256e-08,885.4979868499495,13779185,328.0758333333333,12,2014,Winter
2015-01-13,16.0,-2.0,-7.0,15679,37652.08540973515,322.96001914826473,19.26341640882114,3.172539993492549,1.5135377644640444e-08,811.1072580370601,12621595,300.51416666666665,1,2015,Winter
2015-04-05,31.0,7.0,19.0,15568,37385.52622353191,320.6736129919118,19.127040414090665,3.150079891491294,1.5028226237117318e-08,805.364997328972,12532240,298.38666666666666,4,2015,Spring
2015-06-06,41.0,19.0,32.0,81020,194564.1915872659,1668.870511601021,99.54219002759672,16.393851028303228,7.821087421192479e-08,4191.332996119817,68097310,1621.364523809524,6,2015,Summer
2015-07-22,40.0,18.0,32.0,1006,2415.842714598735,20.721843182802115,1.2359842405302677,0.20355732084020053,9.711199636780589e-10,52.04247092195182,931254,22.172714285714285,7,2015,Summer
2015-08-24,39.0,20.0,31.0,723,1736.2368614859695,14.892537396785217,0.8882868845958087,0.1462941779000646,6.979321408938733e-10,37.40229272024966,669281,15.935261904761905,8,2015,Summer
2015-10-05,32.0,7.0,21.0,1356,3256.34465307742,27.931231964095094,1.6659986383290686,0.27437746228559834,1.3089847621744015e-09,70.14869837988734,1255249,29.886880952380952,10,2015,Fall
2015-12-14,16.0,-1.0,5.0,21038,50521.37080489879,433.3460605166907,25.84755114540335,4.256897530652226,2.0308570373617298e-08,1088.3394664572786,19478212,463.7669523809524,12,2015,Winter
2016-01-16,17.0,-4.0,7.0,17343,41648.07176867381,357.23551323989767,21.307827717213154,3.5092391802500975,1.6741683429491626e-08,897.1894365799308,16059618,382.37185714285715,1,2016,Winter
2016-02-21,24.0,-5.0,10.0,18644,44772.337545704584,384.0338412526467,22.906252664459554,3.7724877631657043,1.7997575151902316e-08,964.4928706449996,17264344,411.0558095238095,2,2016,Winter
2016-04-10,32.0,3.0,18.0,11965,28733.159125421334,246.4581050519158,14.700349341893293,2.421037121126242,1.1550149468596396e-08,618.9743186691386,11079590,263.7997619047619,4,2016,Spring
2016-05-07,35.0,14.0,25.0,4278,10273.33512231947,88.11932916106107,5.256004553666487,0.8656244717240337,4.12967316562101e-09,221.30983161442333,3961428,94.31971428571428,5,2016,Spring
2016-06-21,40.0,17.0,29.0,4065,9761.829656902442,83.73190113130278,4.994310077291788,0.8225253570729774,3.924058302536093e-09,210.29089890430828,3764190,89.62357142857142,6,2016,Summer
2016-08-08,38.0,22.0,30.0,1556,3736.6314750652396,32.05088269626251,1.911721151356955,0.31484611454011135,1.5020503613151687e-09,80.49511407013621,1440856,34.30609523809524,8,2016,Summer
2016-09-24,38.0,14.0,27.0,1273,3057.0256219524745,26.221576910245616,1.5640237954224958,0.25758297159997545,1.228862538530983e-09,65.85493586843405,1178798,28.06661904761905,9,2016,Fall
2016-11-06,25.0,-7.0,10.0,1469,3527.706707500538,30.258834627769687,1.8048318581898244,0.2972422508093982,1.418066825688935e-09,75.99442324487795,1360294,32.38795238095238,11,2016,Fall
2016-12-24,17.0,-1.0,6.0,19747,47421.11936896741,406.75371504055005,24.261412323808347,3.995672380349344,1.9062331931163646e-08,1021.5533531767221,18285722,435.3743333333333,12,2016,Winter
2017-01-30,15.0,-3.0,5.0,19598,47063.305686586486,403.6845752450853,24.078349051602572,3.9655232344197318,1.8918498059803776e-08,1013.8452734874868,18147748,432.0892380952381,1,2017,Winter
2017-03-11,21.0,1.0,11.0,22277,53496.74766711333,458.8672968024679,27.369802113611108,4.507600831368934,2.1504611760294353e-08,1152.4355116583704,20628502,491.15480952380955,3,2017,Spring
2017-05-07,35.0,13.0,25.0,11590,27832.62133419417,238.73375992910186,14.239619629966008,2.34515839814903,1.1188151470207458e-08,599.574789249922,10732340,255.53190476190477,5,2017,Spring
2017-06-21,39.0,18.0,30.0,1075,2581.5416681845327,22.143122685399874,1.3207585075248884,0.21751900586800754,1.0377275953816235e-09,55.611984335087676,995450,23.701190476190476,6,2017,Summer
2017-08-20,38.0,21.0,30.0,638,1532.114962141146,13.141685835614064,0.7838548165589571,0.12909500069189656,6.158792612590473e-10,33.00506605189389,590788,14.066380952380952,8,2017,Summer
2017-09-18,37.0,14.0,27.0,302,725.2331012016082,6.220672605572801,0.3710409946721082,0.06110766490431467,2.915290547025584e-10,15.623087692275794,279652,6.658380952380952,9,2017,Fall
2017-11-05,24.0,2.0,14.0,2008,4822.079692757713,41.36129335096088,2.4670540307999778,0.4063052686353108,1.9383786153733023e-09,103.87801353009866,1859408,44.27161904761905,11,2017,Fall
2017-12-24,20.0,0.0,8.0,18163,43617.24773882388,374.12608124178405,22.315290020627486,3.6751606544936006,1.753325238596877e-08,939.6097409099511,16818938,400.4509047619048,12,2017,Winter
2018-02-04,16.0,-3.0,8.0,11658,27995.918853670028,240.1344411780388,14.323165284395488,2.3589177399155643,1.1253793773915319e-08,603.0925705846066,10795308,257.03114285714287,2,2018,Winter
2018-03-17,29.0,4.0,17.0,25025,60095.88860122598,515.4712978624482,30.746029442614265,5.063640113345943,2.4157333092488493e-08,1294.5952632423898,23173150,551.7416666666667,3,2018,Spring
2018-05-09,33.0,10.0,21.0,4912,11795.844348020859,101.17862198203179,6.034944919964886,0.99391009937084,4.741691114897242e-09,254.10796935251224,4548512,108.29790476190476,5,2018,Spring
2018-06-23,39.0,17.0,29.0,1221,2932.151048235641,25.150467719882087,1.5001359420352454,0.24706112201380204,1.1786654827543836e-09,63.164867788969346,1130646,26.920142857142856,6,2018,Summer
2018-08-09,39.0,20.0,32.0,481,1155.089806880707,9.90776001086264,0.5909626438320664,0.09732710867210384,4.6432276593354505e-10,24.88312973504853,512217,12.195642857142857,8,2018,Summer
2018-09-30,38.0,17.0,27.0,282,677.2044190028263,5.80870753235606,0.3464687433693196,0.05706079967886337,2.722224947884817e-10,14.588446123250906,300302,7.150047619047619,9,2018,Fall
2018-11-19,18.0,5.0,11.0,6827,16394.590668554236,140.62427774253482,8.387737982206897,1.3813974447078023,6.590294226670087e-09,353.17489958664515,6778460,161.39190476190475,11,2018,Fall
2019-01-02,15.0,-2.0,6.0,12028,28884.449474347497,247.75579503254852,14.777751933497077,2.4337847465864137,1.1610965132325738e-08,622.2334396115671,11539787,274.75683333333336,1,2019,Winter
2019-02-16,14.0,-1.0,7.0,10658,25594.48474373093,219.5361875172017,13.094552719256058,2.1565744786429994,1.0288465778211482e-08,551.3604921333623,10280300,244.76904761904763,2,2019,Winter
2019-04-09,25.0,2.0,15.0,15605,37474.37928559966,321.4357483773628,19.172499079000822,3.157566592158379,1.5063943372958358e-08,807.2790842316681,14925154,355.3608095238095,4,2019,Spring
2019-05-25,34.0,12.0,24.0,1249,2999.391203313936,25.727218822385527,1.5345370938591496,0.25272673332943385,1.205694666634091e-09,64.61336598560419,1330060,31.668095238095237,5,2019,Spring
2019-07-15,41.0,18.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2019,Summer
2019-09-04,36.0,16.0,27.0,1664,3995.9863589386628,34.27549409163292,2.0444113083920135,0.3366991867575484,1.606305784851183e-09,86.0821785428706,1771994,42.190333333333335,9,2019,Fall
2019-10-26,30.0,10.0,20.0,1563,3753.4415138348136,32.19507047188837,1.9203214393129309,0.31626251736901934,1.5088076572850954e-09,80.85723861929492,1664439,39.6295,10,2019,Fall
2019-12-21,16.0,2.0,8.0,31309,75186.50054808329,644.9107238671485,38.46663080195045,6.335165167182742,3.02234542174914e-08,1619.6796442300092,29503590,702.4664285714285,12,2019,Winter
2020-03-09,22.0,1.0,13.0,53255,127888.37352480678,1096.9599987078793,65.4297621565004,10.775790379070457,5.140854241120778e-08,2754.9918379210176,50035649,1191.3249761904763,3,2020,Spring
2020-04-27,26.0,2.0,15.0,7595,18238.892064987467,156.4437365540577,9.331312432233979,1.5367970693651323,7.331666127370633e-09,392.9051358372008,7480495,178.1070238095238,4,2020,Spring
2020-09-13,36.0,15.0,26.0,224,537.9212406263584,4.614008820027508,0.2752092145912326,0.04532489052505459,2.1623347103765924e-10,11.587985573078734,238538,5.679476190476191,9,2020,Fall
2020-11-04,25.0,4.0,11.0,428,1027.8137990539349,8.816052566838275,0.5258461778796766,0.08660291582465789,4.1316038216124177e-10,22.14132957713258,455777,10.851833333333333,11,2020,Fall
2021-04-03,32.0,8.0,22.0,24039,57728.07456882603,495.1614197528628,29.534617453386787,4.864129657731193,2.320551968872451e-08,1243.587433889463,22817236,543.2675238095238,4,2021,Spring
2021-05-16,37.0,13.0,25.0,4164,9999.571633786412,85.77112824372564,5.115942721240591,0.8425573399389613,4.0196257741107726e-09,215.41237467098148,4248589,101.15688095238096,5,2021,Spring
2021-06-23,39.0,22.0,32.0,359,862.114845468137,7.394773064240516,0.44107191088505576,0.07264123079685089,3.4655275045767707e-10,18.571816163996722,0,0.0,6,2021,Summer
2021-09-26,38.0,17.0,28.0,1898,4557.921940664412,39.095485448268796,2.3319066486346403,0.38404750989532865,1.8321925358458806e-09,98.18748490046177,0,0.0,9,2021,Fall
2021-11-15,24.0,2.0,11.0,7192,17271.11411868201,148.14264032874036,8.83618156848279,1.4552527350722886,6.942638945101988e-09,372.0571082213493,5977817,142.3289761904762,11,2021,Fall
2021-12-27,18.0,0.0,8.0,28826,69223.7396531045,593.76526002729,35.415985802709244,5.832746849442963,2.7826544804158772e-08,1491.2288934355695,27076468,644.6778095238095,12,2021,Winter
2022-02-22,19.0,0.0,9.0,45172,108477.58161416903,930.464314367333,55.49888679247838,9.140249798204312,4.360579622193368e-08,2336.84144779961,42349862,1008.3300476190476,2,2022,Winter
2022-04-14,30.0,8.0,21.0,792,1901.9358150717674,16.313816899382974,0.9730611515904295,0.16025586292787158,7.64539772597438e-10,40.97180613338552,0,0.0,4,2022,Spring
2013-07-09,42.0,19.0,32.0,32443,77909.72682875422,668.2691435185377,39.859877450818566,6.564622425465831,3.131813616461955e-08,1678.3438211937205,19465800,463.4714285714286,7,2013,Summer
2013-08-21,38.0,20.0,30.0,13071,31389.14525101398,269.2397736008016,16.059194838937504,2.644828768093699,1.261780223184484e-08,676.1899974362149,9149700,217.85,8,2013,Summer
2013-10-02,32.0,8.0,19.0,11719,28142.406334376315,241.39093465134985,14.398110650868993,2.371260678853191,1.1312678781653253e-08,606.2482273701326,8203300,195.31666666666666,10,2013,Fall
2013-10-29,32.0,8.0,19.0,4510,10830.467835825342,92.89812401037528,5.541042668778834,0.9125681083392688,4.3536292606243e-09,233.31167381511202,3157000,75.16666666666667,10,2013,Fall
2013-12-10,17.0,-2.0,5.0,15174,36439.36118421591,312.557901049542,18.64296706342573,3.0703566465499037,1.4647887006810006e-08,784.9825584191817,10621800,252.9,12,2013,Winter
2014-01-16,15.0,-3.0,5.0,26893,64581.76751859222,553.9488357008919,33.04107771429472,5.441617325403095,2.596056578846326e-08,1391.2307857893143,18825100,448.21666666666664,1,2014,Winter
2014-04-08,30.0,-2.0,18.0,9962,23923.086603213316,205.19980296925908,12.239438373919013,2.0157435687972938,9.616597493201613e-09,515.3549655312962,7401314,176.2217619047619,4,2014,Spring
2014-05-07,33.0,14.0,25.0,4094,9831.471246090676,84.32925048746705,5.029939841680831,0.8283933116498817,3.9520528144115045e-09,211.79112917939437,3295670,78.46833333333333,5,2014,Spring
2014-06-12,40.0,14.0,30.0,4312,10354.9838820574,88.81966978552953,5.297777380881227,0.8725041426073009,4.1624943174749406e-09,223.06872228176562,3471160,82.64666666666666,6,2014,Summer
2014-08-24,41.0,22.0,32.0,24957,59932.59108175012,514.0706166135112,30.662483788184783,5.049880771579408,2.409169078878063e-08,1291.0774819077053,20090385,478.3425,8,2014,Summer
2014-09-25,36.0,17.0,28.0,17872,42918.4304128316,368.13198942648046,21.957763764171915,3.616278765463284,1.7252341939218955e-08,924.555706080639,14386960,342.5466666666667,9,2014,Fall
2014-10-28,32.0,0.0,18.0,4640,11142.654270117424,95.57589698628409,5.700762302246961,0.9388727323047023,4.479121900065799e-09,240.0368440137738,3735200,88.93333333333334,10,2014,Fall
2014-12-02,16.0,1.0,7.0,18770,45074.91824355691,386.62922121391216,23.061057847667122,3.7979830140860478,1.8119206479361e-08,971.0111125298564,15109850,359.7583333333333,12,2014,Winter
2015-01-01,16.0,-2.0,-7.0,18295,43934.23704133584,376.8450507250146,22.477466879225894,3.7018699649815794,1.7660675681401677e-08,946.4383752655153,14727475,350.65416666666664,1,2015,Winter
2015-03-09,22.0,-1.0,11.0,16326,39205.813278865746,336.28708926682634,20.058328738466354,3.3034560835358984,1.5759944857860823e-08,844.5779127950152,13142430,312.915,3,2015,Spring
2015-04-20,31.0,7.0,19.0,12972,31151.403274130007,267.20054648837873,15.9375621949887,2.624796785227715,1.252223476027016e-08,671.0685216695417,10442460,248.63,4,2015,Spring
2015-05-27,35.0,14.0,25.0,15126,36324.09234693883,311.5691848738218,18.583993660299036,3.0606441700088203,1.4601551263016222e-08,782.499418653522,12176430,289.915,5,2015,Spring
2015-06-29,41.0,19.0,32.0,16563,39774.953162921316,341.16887538444473,20.349509916404397,3.3514114364574965,1.5988727592842635e-08,856.8384153879601,15332369,365.0564047619048,6,2015,Summer
2015-08-10,39.0,20.0,31.0,14990,35997.49730798711,308.76782237594796,18.416902351440072,3.0331254864757513,1.44702666556005e-08,775.4638559841528,13876243,330.3867380952381,8,2015,Summer
2015-09-20,34.0,16.0,26.0,18161,43612.444870604,374.0848847344624,22.312832795497208,3.6747559679710555,1.7531321729977364e-08,939.5062767530486,16811638,400.2770952380952,9,2015,Fall
2015-11-01,18.0,4.0,11.0,8410,20196.06086458783,173.23131328763992,10.332631672822616,1.7017068273022729,8.11840844386926e-09,435.06677977496497,7785137,185.36040476190476,11,2015,Fall
2015-12-22,16.0,-1.0,5.0,30908,74223.52546999771,636.6508241491528,37.97395716332954,6.254025519412443,2.983635769121416e-08,1598.9350807710603,28619717,681.4218333333333,12,2015,Winter
2016-01-06,17.0,-4.0,7.0,7106,17064.590785227247,146.37119051390837,8.730520887880798,1.437851214602848,6.859620737471458e-09,367.60814947454236,6580156,156.67038095238095,1,2016,Winter
2016-02-08,24.0,-5.0,10.0,20591,49447.929757756014,424.13864113029655,25.298361328786026,4.166450092863389,1.9877068759537685e-08,1065.2152273895724,19067266,453.9825238095238,2,2016,Winter
2016-03-12,23.0,2.0,14.0,16983,40783.555489095736,349.8201419219963,20.865527193762958,3.436395606191974,1.6394165351038244e-08,878.5658883374828,15726258,374.4347142857143,3,2016,Spring
2016-04-23,32.0,3.0,18.0,15548,37337.49754133313,320.2616479186951,19.102468162787876,3.146033026265843,1.500891967720324e-08,804.3303557599471,14397448,342.79638095238096,4,2016,Spring
2016-06-06,40.0,17.0,29.0,10786,25901.868309803132,222.17276398578886,13.251815127593904,2.1824744160858875,1.0412027761661575e-08,557.9821981751215,9987836,237.80561904761905,6,2016,Summer
2016-09-06,38.0,14.0,27.0,21414,51424.31003023589,441.09100389316546,26.30950946989578,4.33297859689071,2.0671533700001942e-08,1107.7907279549465,19829364,472.12771428571426,9,2016,Fall
2016-10-23,30.0,11.0,19.0,8944,21478.426679295313,184.23078074252695,10.988710782607072,1.8097581288218227,8.633893593575108e-09,462.69170966792944,8282144,197.19390476190478,10,2016,Fall
2016-12-10,17.0,-1.0,6.0,20951,50312.446037334084,431.55401244819785,25.740661852236222,4.239293666921513,2.0224586837991067e-08,1083.8387756320203,19400626,461.91966666666667,12,2016,Winter
2017-02-28,18.0,-5.0,5.0,8661,20798.820826182546,178.40147495651004,10.641013426672613,1.7524949858816867,8.360705770790923e-09,448.0515314662273,8020086,190.95442857142856,2,2017,Winter
2017-04-24,29.0,4.0,18.0,11700,28096.77908628747,240.99956783179397,14.374767012131345,2.367416156889012,1.129433754973488e-08,605.2653178795589,10834200,257.95714285714286,4,2017,Spring
2017-06-08,39.0,18.0,30.0,3115,7480.467252460297,64.16356015350753,3.8271281404093282,0.6302992588640405,3.006996706617449e-09,161.14542437562613,2884490,68.67833333333333,6,2017,Summer
2017-07-25,41.0,17.0,32.0,2531,6078.029732255863,52.13418001557868,3.1096184023679,0.5121307942808624,2.4432451571264086e-09,130.93389056009946,2343706,55.80252380952381,7,2017,Summer
2017-09-05,37.0,14.0,27.0,2330,5595.341476158103,47.99393102975042,2.8626672767748746,0.47145979876507677,2.2492142299899377e-09,120.53574279139933,2157580,51.37095238095238,9,2017,Fall
2017-10-22,29.0,10.0,20.0,2492,5984.373801968238,51.33084812280603,3.0617025123274626,0.5042394070912324,2.405597365293959e-09,128.91633950050092,2307592,54.94266666666667,10,2017,Fall
2017-12-10,20.0,0.0,8.0,8666,20810.82799673224,178.50446622481422,10.647156489498311,1.7535067021880495,8.365532410769442e-09,448.3101918584835,8024716,191.06466666666665,12,2017,Winter
2018-01-16,16.0,-8.0,6.0,10613,25486.42020878367,218.60926610246403,13.039265153824783,2.1474690318857337,1.024502601840481e-08,549.0325486030563,9827638,233.99138095238095,1,2018,Winter
2018-02-27,16.0,-3.0,8.0,12103,29064.55703259293,249.3006640571113,14.869897875882534,2.448960491181856,1.1683364732003525e-08,626.1133454954104,11207378,266.84233333333333,2,2018,Winter
2018-04-28,26.0,3.0,17.0,8207,19708.569740270195,169.04986779449,10.083223322099311,1.6606311452639422,7.922446860741381e-09,424.56516784936235,7599682,180.9448095238095,4,2018,Spring
2018-06-09,39.0,17.0,29.0,3653,8772.438803607532,75.24542062303789,4.488121700454342,0.7391599334286805,3.5263431683061127e-09,188.97728258239562,3382678,80.53995238095239,6,2018,Summer
